"order_id","sales","profit","quantity","category","sub_category","Cost","Total_Cost","Total_profit"
BN-2013-7314107,166,-100,2,Technology,Phones,266,266,-200
BN-2013-7382571,1715,-1630,5,Furniture,Tables,3345,3345,-8150
BN-2013-746561,139,-139,5,Technology,Accessories,278,278,-695
BN-2013-7504800,456,-25,6,Furniture,Chairs,481,481,-150
BN-2013-7517889,37,-9,6,Office Supplies,Storage,46,46,-54
BN-2013-7528066,374,-21,1,Furniture,Bookcases,395,395,-21
BN-2013-7528066,106,33,2,Furniture,Chairs,73,73,66
BN-2013-7528066,63,7,4,Office Supplies,Art,56,56,28
BN-2013-7528066,155,19,9,Office Supplies,Binders,21,136,171
BN-2013-7528066,736,-78,6,Technology,Copiers,814,814,-468
BN-2013-7528066,212,-15,3,Technology,Machines,227,227,-45
BN-2013-7615077,50,-12,5,Office Supplies,Storage,62,62,-60
BN-2013-7694817,46,8,3,Office Supplies,Art,38,38,24
BN-2013-7694817,92,5,6,Office Supplies,Binders,87,87,30
BN-2013-7723216,68,-23,2,Furniture,Furnishings,91,91,-46
BN-2013-7852077,139,-191,2,Furniture,Chairs,330,330,-382
BN-2013-7852077,88,-10,3,Office Supplies,Storage,98,98,-30
BN-2013-7934159,362,-4,3,Office Supplies,Storage,366,366,-12
BN-2013-7936258,875,-68,6,Furniture,Chairs,943,943,-408
BN-2013-7972681,2381,952,5,Furniture,Chairs,1429,1429,4760
BN-2013-7972681,261,31,7,Office Supplies,Envelopes,230,230,217
BN-2013-7972681,382,4,3,Office Supplies,Storage,378,378,12
BN-2013-7972681,605,266,5,Technology,Machines,339,339,1330
BN-2013-7972681,304,64,4,Technology,Phones,240,240,256
BN-2013-8024782,756,-59,14,Office Supplies,Appliances,815,815,-826
BN-2013-804810,54,-33,6,Office Supplies,Paper,87,87,-198
BN-2013-804810,74,-57,6,Office Supplies,Supplies,131,131,-342
BN-2013-80695,28,-1,1,Office Supplies,Storage,29,29,-1
BN-2013-80695,94,21,3,Office Supplies,Supplies,73,73,63
BN-2013-8091921,15,-1,3,Office Supplies,Labels,16,16,-3
BN-2013-8091921,81,-20,3,Office Supplies,Storage,101,101,-60
BN-2013-8115911,1485,-241,4,Furniture,Chairs,1726,1726,-964
BN-2013-8157732,75,-6,9,Office Supplies,Paper,81,81,-54
BN-2013-8187001,34,0,3,Office Supplies,Fasteners,34,34,0
BN-2013-8187001,152,-97,2,Office Supplies,Storage,249,249,-194
BN-2013-8197561,1031,-317,3,Furniture,Tables,1348,1348,-951
BN-2013-8199935,486,-27,4,Furniture,Chairs,513,513,-108
BN-2013-8203726,31,-18,2,Office Supplies,Supplies,49,49,-36
BN-2013-8210403,548,74,4,Furniture,Chairs,253,474,296
BN-2013-8210403,119,50,6,Office Supplies,Art,69,69,300
BN-2013-8210403,121,6,9,Office Supplies,Fasteners,115,115,54
BN-2013-8210403,34,4,3,Office Supplies,Labels,30,30,12
BN-2013-8210403,193,8,4,Office Supplies,Paper,185,185,32
BN-2013-8210403,1527,475,8,Office Supplies,Storage,1052,1052,3800
BN-2013-8210403,795,175,3,Technology,Machines,620,620,525
BN-2013-8210403,1502,225,9,Technology,Phones,1277,1277,2025
BN-2013-8249195,180,-54,2,Furniture,Chairs,234,234,-108
BN-2013-8249195,10,-2,1,Office Supplies,Art,12,12,-2
BN-2013-8249195,257,-129,10,Office Supplies,Binders,386,386,-1290
BN-2013-8249195,65,-36,9,Office Supplies,Fasteners,73,101,-324
BN-2013-8249195,5,-1,1,Office Supplies,Labels,6,6,-1
BN-2013-8249195,889,-677,11,Office Supplies,Storage,962,1566,-7447
BN-2013-8281776,338,-20,7,Office Supplies,Storage,146,358,-140
BN-2013-8281776,527,132,2,Technology,Copiers,395,395,264
BN-2013-833210,74,-10,3,Office Supplies,Binders,84,84,-30
BN-2013-833210,588,-341,4,Technology,Copiers,929,929,-1364
BN-2013-8410367,63,-55,5,Office Supplies,Art,118,118,-275
BN-2013-8410367,99,-51,4,Office Supplies,Storage,150,150,-204
BN-2013-8418057,133,-85,2,Office Supplies,Storage,218,218,-170
BN-2013-8437019,69,11,3,Office Supplies,Envelopes,58,58,33
BN-2013-8437019,348,66,3,Technology,Accessories,282,282,198
BN-2013-8437019,1533,506,5,Technology,Machines,1027,1027,2530
BN-2013-8439557,32,-10,5,Office Supplies,Labels,42,42,-50
BN-2013-8439557,291,-116,5,Technology,Accessories,407,407,-580
BN-2013-8480413,109,36,7,Office Supplies,Art,73,73,252
BN-2013-8480413,280,-6,5,Office Supplies,Storage,286,286,-30
BN-2013-8485680,116,56,5,Office Supplies,Supplies,60,60,280
BN-2013-8516545,43,-5,2,Office Supplies,Storage,48,48,-10
BN-2013-8532201,29,3,1,Office Supplies,Art,26,26,3
BN-2013-8532201,204,-20,2,Technology,Machines,224,224,-40
BN-2013-8558415,182,-22,3,Furniture,Bookcases,204,204,-66
BN-2013-8558415,954,-1558,7,Furniture,Tables,2512,2512,-10906
BN-2013-8558415,195,-47,6,Office Supplies,Appliances,242,242,-282
BN-2013-8819107,54,7,1,Furniture,Chairs,47,47,7
BN-2013-8819107,110,-10,4,Office Supplies,Storage,120,120,-40
BN-2013-8819107,850,323,6,Technology,Accessories,70,527,1938
BN-2013-8844888,1107,-263,3,Furniture,Chairs,1370,1370,-789
BN-2013-8861319,69,-16,2,Office Supplies,Storage,85,85,-32
BN-2013-8861319,2671,534,7,Technology,Copiers,2137,2137,3738
BN-2013-8862051,1020,265,9,Furniture,Furnishings,755,755,2385
BN-2013-8862051,87,-10,2,Office Supplies,Storage,97,97,-20
BN-2013-8862051,94,18,2,Office Supplies,Supplies,76,76,36
BN-2013-8880167,658,-66,3,Furniture,Bookcases,724,724,-198
BN-2013-889802,43,-1,3,Office Supplies,Envelopes,44,44,-3
BN-2013-893797,393,-306,3,Technology,Copiers,699,699,-918
BN-2013-9063982,132,46,4,Office Supplies,Appliances,86,86,184
BN-2013-9063982,792,278,5,Office Supplies,Storage,49,514,1390
BN-2013-9063982,214,18,2,Technology,Phones,196,196,36
BN-2013-9068340,77,-63,3,Office Supplies,Paper,140,140,-189
BN-2013-9068340,76,-64,11,Office Supplies,Supplies,140,140,-704
BN-2013-9076931,166,27,3,Technology,Accessories,139,139,81
BN-2013-9125930,71,-59,1,Furniture,Bookcases,130,130,-59
BN-2013-9125930,39,-24,3,Office Supplies,Paper,63,63,-72
BN-2013-9131358,78,-65,2,Furniture,Chairs,143,143,-130
BN-2013-9140606,304,-18,5,Furniture,Bookcases,322,322,-90
BN-2013-9140606,29,-2,7,Office Supplies,Binders,31,31,-14
BN-2013-9140606,54,-44,4,Technology,Accessories,98,98,-176
BN-2013-9140606,410,-172,6,Technology,Phones,582,582,-1032
BN-2013-9211723,22,3,1,Office Supplies,Paper,19,19,3
BN-2013-9211723,112,-60,3,Office Supplies,Storage,172,172,-180
BN-2013-9278672,118,-78,5,Furniture,Chairs,196,196,-390
BN-2013-9278672,45,-41,1,Office Supplies,Appliances,86,86,-41
BN-2013-9278672,173,-40,10,Office Supplies,Art,48,213,-400
BN-2013-9278672,42,-30,6,Office Supplies,Binders,50,72,-180
BN-2013-9278672,52,-17,8,Office Supplies,Fasteners,69,69,-136
BN-2013-9278672,252,-35,4,Technology,Phones,287,287,-140
BN-2013-9290481,516,-237,6,Furniture,Bookcases,753,753,-1422
BN-2013-9290481,28,-14,5,Office Supplies,Binders,42,42,-70
BN-2013-9290481,46,-39,3,Office Supplies,Storage,85,85,-117
BN-2013-9290481,37,-36,2,Technology,Accessories,73,73,-72
BN-2013-9290481,181,-87,3,Technology,Machines,268,268,-261
BN-2013-931788,70,-28,5,Office Supplies,Paper,98,98,-140
BN-2013-9324340,226,61,5,Office Supplies,Envelopes,165,165,305
BN-2013-9324448,555,11,11,Furniture,Furnishings,544,544,121
BN-2013-9324448,14,5,1,Office Supplies,Labels,9,9,5
BN-2013-9375572,3400,-3060,12,Office Supplies,Appliances,6460,6460,-36720
BN-2013-9407100,373,-4,7,Furniture,Chairs,377,377,-28
BN-2013-9407100,49,23,1,Office Supplies,Art,26,26,23
BN-2013-9407100,116,45,11,Office Supplies,Labels,46,71,495
BN-2013-9407100,334,87,2,Technology,Phones,247,247,174
BN-2013-9441489,73,-7,3,Office Supplies,Storage,80,80,-21
BN-2013-9449552,37,-53,3,Office Supplies,Storage,90,90,-159
BN-2013-9455673,421,-14,1,Furniture,Chairs,435,435,-14
BN-2013-9520844,73,10,9,Office Supplies,Labels,63,63,90
BN-2013-9520844,465,140,4,Technology,Accessories,325,325,560
BN-2013-9520844,468,0,3,Technology,Phones,468,468,0
BN-2013-9616857,14,-1,1,Office Supplies,Storage,15,15,-1
BN-2013-9700722,42,-35,3,Office Supplies,Art,77,77,-105
BN-2013-9700722,38,-29,5,Office Supplies,Binders,67,67,-145
BN-2013-9700722,47,-11,4,Office Supplies,Envelopes,58,58,-44
BN-2013-9700722,152,-3,5,Office Supplies,Storage,155,155,-15
BN-2013-9709500,41,-29,2,Furniture,Chairs,70,70,-58
BN-2013-9867098,8,-6,1,Office Supplies,Storage,14,14,-6
BN-2013-9871283,448,0,2,Technology,Machines,448,448,0
BN-2013-9881069,323,-61,7,Furniture,Chairs,384,384,-427
BN-2013-9881069,155,45,4,Technology,Accessories,110,110,180
BN-2013-9881069,336,37,3,Technology,Phones,299,299,111
BN-2013-9886336,84,-16,6,Furniture,Furnishings,100,100,-96
BN-2013-9886336,31,-29,2,Office Supplies,Storage,60,60,-58
BN-2013-9926490,125,-105,3,Office Supplies,Appliances,230,230,-315
BN-2013-9926490,400,-256,6,Office Supplies,Storage,656,656,-1536
BN-2013-9987561,52,-24,6,Office Supplies,Envelopes,76,76,-144
BN-2013-9987561,26,-2,4,Office Supplies,Labels,28,28,-8
BN-2013-9987561,40,-6,3,Office Supplies,Paper,46,46,-18
BN-2013-9987561,249,-434,2,Technology,Copiers,683,683,-868
BN-2014-1002619,13,-9,2,Office Supplies,Labels,22,22,-18
BN-2014-1002619,23,-3,1,Office Supplies,Supplies,26,26,-3
BN-2014-1068004,49,-31,2,Office Supplies,Art,80,80,-62
BN-2014-1068004,21,-10,4,Office Supplies,Fasteners,31,31,-40
BN-2014-1068004,15,-2,1,Office Supplies,Paper,17,17,-2
BN-2014-1068004,27,-7,5,Office Supplies,Storage,34,34,-35
BN-2014-1068004,633,-633,11,Technology,Accessories,1266,1266,-6963
BN-2014-1166603,45,12,7,Office Supplies,Binders,33,33,84
BN-2014-1166603,64,6,4,Office Supplies,Storage,58,58,24
BN-2014-1221335,21,-6,3,Office Supplies,Fasteners,27,27,-18
BN-2014-1278253,45,-15,2,Furniture,Chairs,60,60,-30
BN-2014-1278253,70,-64,5,Office Supplies,Art,134,134,-320
BN-2014-1278253,122,-66,9,Technology,Accessories,188,188,-594
BN-2014-1317809,2830,-1981,13,Furniture,Bookcases,4811,4811,-25753
BN-2014-1317809,85,-16,5,Office Supplies,Art,50,101,-80
BN-2014-1317809,61,-50,4,Office Supplies,Binders,111,111,-200
BN-2014-1317809,252,-146,7,Office Supplies,Storage,324,398,-1022
BN-2014-1328067,1630,-802,5,Furniture,Tables,2432,2432,-4010
BN-2014-1328067,31,1,2,Office Supplies,Binders,30,30,2
BN-2014-1328067,379,63,2,Office Supplies,Storage,316,316,126
BN-2014-1328067,448,148,2,Technology,Copiers,300,300,296
BN-2014-1458748,89,-4,5,Office Supplies,Storage,93,93,-20
BN-2014-1462193,148,-101,2,Furniture,Bookcases,249,249,-202
BN-2014-1462193,413,-314,9,Furniture,Chairs,727,727,-2826
BN-2014-1468237,559,-19,2,Office Supplies,Appliances,578,578,-38
BN-2014-1468237,148,0,3,Office Supplies,Storage,148,148,0
BN-2014-1468237,976,293,4,Technology,Accessories,683,683,1172
BN-2014-1489324,78,-64,7,Office Supplies,Art,142,142,-448
BN-2014-1489324,632,-316,6,Office Supplies,Storage,948,948,-1896
BN-2014-1493038,239,-162,5,Furniture,Chairs,401,401,-810
BN-2014-1507316,37,-6,1,Office Supplies,Storage,43,43,-6
BN-2014-1507316,28,1,1,Technology,Accessories,27,27,1
BN-2014-1528026,18,1,3,Office Supplies,Binders,17,17,3
BN-2014-1528026,1402,109,11,Office Supplies,Storage,1293,1293,1199
BN-2014-1528026,176,37,6,Technology,Accessories,139,139,222
BN-2014-1528026,276,-21,2,Technology,Phones,297,297,-42
BN-2014-153112,24,-1,4,Office Supplies,Labels,25,25,-4
BN-2014-1551236,257,-252,4,Office Supplies,Storage,509,509,-1008
BN-2014-1557149,60,-12,4,Office Supplies,Binders,72,72,-48
BN-2014-1575343,63,-24,6,Office Supplies,Envelopes,87,87,-144
BN-2014-1655185,40,-33,5,Office Supplies,Binders,73,73,-165
BN-2014-1737730,74,-25,3,Office Supplies,Art,99,99,-75
BN-2014-1772108,175,77,3,Office Supplies,Storage,98,98,231
BN-2014-1799683,818,3,9,Office Supplies,Storage,316,815,27
BN-2014-1926985,313,-13,5,Furniture,Bookcases,326,326,-65
BN-2014-1926985,67,-86,9,Furniture,Furnishings,153,153,-774
BN-2014-1926985,42,-3,1,Technology,Machines,45,45,-3
BN-2014-1952726,30,0,1,Office Supplies,Envelopes,30,30,0
BN-2014-1989454,12,3,1,Office Supplies,Art,9,9,3
BN-2014-2056771,140,-58,4,Furniture,Furnishings,198,198,-232
BN-2014-2088809,44,-34,3,Office Supplies,Art,78,78,-102
BN-2014-2088809,17,-11,3,Office Supplies,Labels,28,28,-33
BN-2014-2088809,556,-209,7,Office Supplies,Storage,765,765,-1463
BN-2014-2088809,40,-12,3,Office Supplies,Supplies,52,52,-36
BN-2014-2088809,229,-41,8,Technology,Accessories,270,270,-328
BN-2014-2098637,1854,433,5,Furniture,Bookcases,1421,1421,2165
BN-2014-2098637,623,-192,3,Furniture,Tables,815,815,-576
BN-2014-2113216,26,-25,3,Office Supplies,Storage,51,51,-75
BN-2014-2116035,45,0,2,Office Supplies,Paper,45,45,0
BN-2014-2116035,192,-146,3,Office Supplies,Storage,338,338,-438
BN-2014-2153442,41,6,3,Office Supplies,Binders,24,35,18
BN-2014-2153442,595,292,3,Office Supplies,Storage,303,303,876
BN-2014-2221750,25,-11,1,Office Supplies,Art,36,36,-11
BN-2014-2221750,30,-6,2,Office Supplies,Binders,36,36,-12
BN-2014-2221750,33,-10,6,Office Supplies,Fasteners,43,43,-60
BN-2014-2221750,21,-17,3,Office Supplies,Supplies,38,38,-51
BN-2014-2257467,335,-22,7,Furniture,Chairs,357,357,-154
BN-2014-2274076,767,-353,5,Office Supplies,Appliances,1120,1120,-1765
BN-2014-2274076,45,-28,2,Office Supplies,Art,73,73,-56
BN-2014-2274076,25,-1,4,Office Supplies,Envelopes,26,26,-4
BN-2014-2274076,584,-444,7,Technology,Copiers,1028,1028,-3108
BN-2014-2290642,60,-49,8,Office Supplies,Binders,109,109,-392
BN-2014-2290642,30,-25,2,Office Supplies,Paper,55,55,-50
BN-2014-2311123,1361,-980,3,Furniture,Tables,2341,2341,-2940
BN-2014-2311123,137,-41,3,Technology,Phones,178,178,-123
BN-2014-2369995,724,-447,4,Technology,Machines,1171,1171,-1788
BN-2014-2393314,1042,160,11,Office Supplies,Storage,115,882,1760
BN-2014-2423414,117,17,6,Office Supplies,Envelopes,100,100,102
BN-2014-2423414,2582,-304,10,Technology,Copiers,1114,2886,-3040
BN-2014-2450854,69,-67,4,Office Supplies,Envelopes,136,136,-268
BN-2014-2450854,59,-46,7,Office Supplies,Paper,105,105,-322
BN-2014-2460712,38,-6,2,Furniture,Furnishings,44,44,-12
BN-2014-2460712,50,-17,2,Office Supplies,Art,67,67,-34
BN-2014-2460712,47,-20,2,Office Supplies,Envelopes,67,67,-40
BN-2014-2460712,61,-25,4,Technology,Accessories,86,86,-100
BN-2014-2462392,224,-143,3,Furniture,Chairs,367,367,-429
BN-2014-2516060,24,-14,2,Office Supplies,Storage,38,38,-28
BN-2014-2516060,209,-21,2,Technology,Machines,230,230,-42
BN-2014-2531975,85,-9,4,Office Supplies,Storage,94,94,-36
BN-2014-2534492,248,-70,3,Furniture,Chairs,318,318,-210
BN-2014-2557638,674,293,5,Furniture,Bookcases,195,381,1465
BN-2014-2557638,287,-280,12,Furniture,Chairs,567,567,-3360
BN-2014-2557638,110,35,1,Furniture,Furnishings,75,75,35
BN-2014-2557638,148,59,3,Office Supplies,Binders,89,89,177
BN-2014-2557638,1183,106,4,Technology,Copiers,1077,1077,424
BN-2014-2570912,355,-4,2,Office Supplies,Storage,359,359,-8
BN-2014-2616164,1582,-443,6,Office Supplies,Appliances,2025,2025,-2658
BN-2014-2645644,48,-22,2,Office Supplies,Storage,70,70,-44
BN-2014-2653916,29,-3,3,Office Supplies,Storage,32,32,-9
BN-2014-2658770,9,-9,2,Office Supplies,Envelopes,18,18,-18
BN-2014-2658770,74,-59,2,Technology,Accessories,133,133,-118
BN-2014-2717006,299,-28,3,Technology,Machines,327,327,-84
BN-2014-2777881,139,14,3,Office Supplies,Art,125,125,42
BN-2014-2777881,220,-19,2,Office Supplies,Storage,239,239,-38
BN-2014-277851,26,0,2,Office Supplies,Envelopes,26,26,0
BN-2014-277851,24,-24,2,Office Supplies,Storage,48,48,-48
BN-2014-2791040,58,-52,3,Furniture,Chairs,110,110,-156
BN-2014-2791040,119,43,5,Office Supplies,Paper,76,76,215
BN-2014-2791040,765,-153,2,Technology,Phones,918,918,-306
BN-2014-2854953,27,4,3,Office Supplies,Labels,23,23,12
BN-2014-2854953,98,-5,2,Office Supplies,Storage,103,103,-10
BN-2014-2863458,1316,-527,7,Technology,Machines,1843,1843,-3689
BN-2014-291873,263,-31,9,Technology,Machines,294,294,-279
BN-2014-2942497,142,-90,4,Office Supplies,Storage,40,232,-360
BN-2014-2952495,2188,1050,5,Furniture,Bookcases,1138,1138,5250
BN-2014-2952495,328,-15,3,Technology,Machines,343,343,-45
BN-2014-2952495,418,70,7,Technology,Phones,348,348,490
BN-2014-2971842,20,-9,6,Office Supplies,Binders,29,29,-54
BN-2014-2971842,322,-193,5,Technology,Copiers,515,515,-965
BN-2014-2999624,8,-2,1,Office Supplies,Art,10,10,-2
BN-2014-3007442,98,9,2,Furniture,Furnishings,89,89,18
BN-2014-3007442,3151,-35,7,Office Supplies,Appliances,3186,3186,-245
BN-2014-3007442,429,64,13,Office Supplies,Art,38,365,832
BN-2014-3007442,137,27,11,Office Supplies,Binders,91,110,297
BN-2014-3007442,46,14,5,Office Supplies,Labels,32,32,70
BN-2014-301235,34,-11,5,Office Supplies,Paper,45,45,-55
BN-2014-3013563,933,-768,8,Furniture,Bookcases,480,1701,-6144
BN-2014-3013563,29,-24,4,Office Supplies,Fasteners,53,53,-96
BN-2014-3013563,17,-13,4,Office Supplies,Labels,30,30,-52
BN-2014-3037532,643,-45,2,Technology,Copiers,688,688,-90
BN-2014-3043420,465,-33,4,Technology,Phones,498,498,-132
BN-2014-3084273,593,213,4,Furniture,Bookcases,380,380,852
BN-2014-3084273,134,-34,2,Furniture,Chairs,168,168,-68
BN-2014-3084273,1709,564,3,Office Supplies,Appliances,1145,1145,1692
BN-2014-3084273,27,4,2,Office Supplies,Storage,23,23,8
BN-2014-3085945,47,-3,2,Office Supplies,Art,50,50,-6
BN-2014-3094583,80,-19,5,Office Supplies,Art,99,99,-95
BN-2014-3094583,321,-315,5,Office Supplies,Storage,636,636,-1575
BN-2014-3100971,257,-3,2,Furniture,Bookcases,260,260,-6
BN-2014-3140940,37,-53,3,Office Supplies,Storage,90,90,-159
BN-2014-319061,93,-65,4,Office Supplies,Art,158,158,-260
BN-2014-319061,28,-1,6,Office Supplies,Labels,19,29,-6
BN-2014-319061,319,-312,5,Office Supplies,Storage,631,631,-1560
BN-2014-319061,262,-215,2,Technology,Copiers,477,477,-430
BN-2014-3197989,30,-23,2,Office Supplies,Storage,53,53,-46
BN-2014-3198729,77,-43,8,Office Supplies,Art,120,120,-344
BN-2014-3198729,72,-46,7,Office Supplies,Envelopes,118,118,-322
BN-2014-3198729,41,-14,5,Office Supplies,Fasteners,55,55,-70
BN-2014-3227902,341,-85,6,Office Supplies,Appliances,426,426,-510
BN-2014-3227902,261,53,12,Office Supplies,Paper,76,208,636
BN-2014-3227902,620,82,6,Technology,Accessories,538,538,492
BN-2014-323564,47,-114,5,Furniture,Furnishings,161,161,-570
BN-2014-3332467,27,-20,2,Office Supplies,Binders,47,47,-40
BN-2014-3332467,65,-52,3,Technology,Accessories,117,117,-156
BN-2014-3358594,62,-56,5,Office Supplies,Envelopes,118,118,-280
BN-2014-3359053,33,-27,1,Furniture,Chairs,60,60,-27
BN-2014-3375705,8,-2,2,Office Supplies,Binders,10,10,-4
BN-2014-3375705,735,-235,6,Technology,Copiers,970,970,-1410
BN-2014-3382775,76,27,5,Office Supplies,Art,49,49,135
BN-2014-3382775,91,15,6,Office Supplies,Paper,76,76,90
BN-2014-3416372,1361,197,9,Furniture,Bookcases,1164,1164,1773
BN-2014-3416372,761,266,9,Technology,Machines,495,495,2394
BN-2014-3476090,65,-4,6,Office Supplies,Binders,69,69,-24
BN-2014-3476090,221,-15,2,Technology,Machines,236,236,-30
BN-2014-3491882,32,7,3,Office Supplies,Binders,25,25,21
BN-2014-3503687,43,-5,2,Office Supplies,Storage,48,48,-10
BN-2014-3503687,43,21,3,Office Supplies,Supplies,22,22,63
BN-2014-3503687,534,5,2,Technology,Machines,529,529,10
BN-2014-3515566,106,0,2,Technology,Phones,106,106,0
BN-2014-3518568,68,-56,2,Technology,Phones,124,124,-112
BN-2014-3536767,73,-31,1,Furniture,Bookcases,104,104,-31
BN-2014-3536767,10,-8,1,Office Supplies,Envelopes,18,18,-8
BN-2014-3536767,14,-3,2,Office Supplies,Fasteners,17,17,-6
BN-2014-3537667,78,-6,2,Furniture,Furnishings,84,84,-12
BN-2014-3537667,20,-18,2,Office Supplies,Storage,38,38,-36
BN-2014-3537667,19,-1,1,Office Supplies,Supplies,20,20,-1
BN-2014-3563498,539,-146,7,Furniture,Furnishings,685,685,-1022
BN-2014-3570494,22,-12,3,Office Supplies,Art,34,34,-36
BN-2014-3618473,208,-25,2,Office Supplies,Storage,233,233,-50
BN-2014-3622670,42,-15,12,Office Supplies,Labels,57,57,-180
BN-2014-3650547,212,-24,2,Furniture,Chairs,236,236,-48
BN-2014-3687942,1052,-82,3,Furniture,Bookcases,1134,1134,-246
BN-2014-3711552,47,-21,2,Technology,Machines,68,68,-42
BN-2014-3772513,8,-1,2,Office Supplies,Fasteners,9,9,-2
BN-2014-3819609,877,395,2,Furniture,Bookcases,482,482,790
BN-2014-3819609,141,10,4,Office Supplies,Supplies,131,131,40
BN-2014-3819609,224,58,3,Technology,Phones,166,166,174
BN-2014-3821323,132,-79,5,Furniture,Furnishings,211,211,-395
BN-2014-3821323,87,16,2,Office Supplies,Storage,71,71,32
BN-2014-3864024,670,15,5,Furniture,Bookcases,655,655,75
BN-2014-388260,44,-8,3,Office Supplies,Art,52,52,-24
BN-2014-388260,296,-225,11,Office Supplies,Storage,521,521,-2475
BN-2014-3913645,74,-51,3,Office Supplies,Art,125,125,-153
BN-2014-3913645,56,0,4,Office Supplies,Binders,56,56,0
BN-2014-3913645,373,-254,6,Technology,Copiers,627,627,-1524
BN-2014-3915044,503,-56,2,Office Supplies,Appliances,559,559,-112
BN-2014-3939059,11,-8,2,Office Supplies,Labels,19,19,-16
BN-2014-3939059,152,-129,6,Office Supplies,Storage,267,281,-774
BN-2014-3939293,482,-6,7,Technology,Machines,488,488,-42
BN-2014-3961366,58,-8,2,Office Supplies,Storage,66,66,-16
BN-2014-3985726,133,-56,2,Furniture,Chairs,189,189,-112
BN-2014-3985726,40,-37,3,Office Supplies,Art,77,77,-111
BN-2014-3985726,7,0,2,Office Supplies,Labels,7,7,0
BN-2014-3991888,148,-91,2,Technology,Phones,239,239,-182
BN-2014-3999779,1069,0,6,Office Supplies,Storage,1069,1069,0
BN-2014-4017957,72,-6,3,Office Supplies,Storage,78,78,-18
BN-2014-4060472,70,-14,2,Furniture,Furnishings,84,84,-28
BN-2014-4063586,187,-15,3,Office Supplies,Appliances,202,202,-45
BN-2014-4065808,15,-7,1,Office Supplies,Binders,22,22,-7
BN-2014-4065808,31,-7,5,Office Supplies,Labels,38,38,-35
BN-2014-409695,12,-2,3,Office Supplies,Binders,14,14,-6
BN-2014-409695,7,-1,2,Office Supplies,Labels,8,8,-2
BN-2014-4140795,30,-10,2,Office Supplies,Art,40,40,-20
BN-2014-4140795,23,-6,4,Office Supplies,Binders,29,29,-24
BN-2014-4140795,108,-19,3,Technology,Machines,127,127,-57
